TfName,GeneName,Family,UniProt,Source,TaxGroup,Species
MA0903.1.HOXB3,HOXB3,HOX-related factors,P14651,HT-SELEX,vertebrates,Homo sapiens
MA0904.1.Hoxb5,Hoxb5,HOX-related factors,P09079,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0905.1.HOXC10,HOXC10,HOX-related factors,Q9NYD6,HT-SELEX,vertebrates,Homo sapiens
MA0906.1.HOXC12,HOXC12,HOX-related factors,P31275,HT-SELEX,vertebrates,Homo sapiens
MA0907.1.HOXC13,HOXC13,HOX-related factors,P31276,HT-SELEX,vertebrates,Homo sapiens
MA0908.1.HOXD11,HOXD11,HOX-related factors,P31277,HT-SELEX,vertebrates,Homo sapiens
MA0909.1.HOXD13,HOXD13,HOX-related factors,P35453,HT-SELEX,vertebrates,Homo sapiens
MA0910.1.Hoxd8,Hoxd8,HOX-related factors,P23463,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0911.1.Hoxa11,Hoxa11,HOX-related factors,P31270,HT-SELEX,vertebrates,Mus musculus
MA0912.1.Hoxd3,Hoxd3,HOX-related factors,P09027,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0913.1.Hoxd9,Hoxd9,HOX-related factors,P28357,HT-SELEX,vertebrates,Mus musculus
MA0914.1.ISL2,ISL2,HD-LIM factors,Q96A47,HT-SELEX,vertebrates,Homo sapiens
MA0915.1.dve,dve,,Q9W268,PBM,insects,Drosophila melanogaster
MA0916.1.Ets21C,Ets21C,Ets-related factors,P29776,PBM,insects,Drosophila melanogaster
MA0917.1.gcm2,gcm2,GCM factors,Q9VLA2,PBM,insects,Drosophila melanogaster
MA0918.1.unc-62,unc-62,TALE-type homeo domain factors,A8WL06,PBM,nematodes,Caenorhabditis briggsae
MA0919.1.dsc-1,dsc-1,,A8X4D9,PBM,nematodes,Caenorhabditis briggsae
MA0920.1.fkh-2,fkh-2,Forkhead box (FOX) factors,A8XJN7,PBM,nematodes,Caenorhabditis briggsae
MA0921.1.ceh-48,ceh-48,HD-CUT factors,O45080,PBM,nematodes,Caenorhabditis elegans
MA0922.1.ces-2,ces-2,,Q94126,PBM,nematodes,Caenorhabditis elegans
MA0923.1.lim-4,lim-4,HD-LIM factors,G5EEA1,PBM,nematodes,Caenorhabditis elegans
MA0924.1.pal-1,pal-1,HOX-related factors,P34766,PBM,nematodes,Caenorhabditis elegans
MA0925.1.sma-4,sma-4,SMAD factors,P45897,PBM,nematodes,Caenorhabditis elegans
MA0926.1.unc-86,unc-86,POU domain factors,P13528,PBM,nematodes,Caenorhabditis elegans
MA0927.1.vab-7,vab-7,HOX-related factors,Q93899,PBM,nematodes,Caenorhabditis elegans
MA0928.1.zfh-2,zfh-2,,V6CLN5,PBM,nematodes,Caenorhabditis elegans
MA0328.2.MATALPHA2,MATALPHA2,TALE-type homeo domain factors,P0CY08,PBM,fungi,Saccharomyces cerevisiae S288c
MA0929.1.NCU00019,NCU00019,Forkhead box (FOX) factors,Q7RY86,PBM,fungi,Neurospora crassa
MA0930.1.ABF3,ABF3,,Q9M7Q3,PBM,plants,Arabidopsis thaliana
MA0931.1.ABI5,ABI5,,Q9SJN0,PBM,plants,Arabidopsis thaliana
MA0932.1.AHL12,AHL12,HMGA factors,Q8LPN5,PBM,plants,Arabidopsis thaliana
MA0933.1.AHL20,AHL20,HMGA factors,Q8GWQ2,PBM,plants,Arabidopsis thaliana
MA0934.1.AHL25,AHL25,HMGA factors,Q6DBQ1,PBM,plants,Arabidopsis thaliana
MA0935.1.NAC025,NAC025,,Q8GY42,PBM,plants,Arabidopsis thaliana
MA0936.1.T11I18.17,T11I18.17,,Q9SQQ6,PBM,plants,Arabidopsis thaliana
MA0937.1.NAC055,NAC055,,Q9LDY8,PBM,plants,Arabidopsis thaliana
MA0938.1.NAC058,NAC058,,Q9LS50,PBM,plants,Arabidopsis thaliana
MA0939.1.NAC080,NAC080,,Q9FLR3,PBM,plants,Arabidopsis thaliana
MA0940.1.AP1,AP1,,P35631,ChIP-seq,plants,Arabidopsis thaliana
MA0941.1.ABF2,ABF2,,Q9M7Q4,PBM,plants,Arabidopsis thaliana
MA0942.1.ARF1,ARF1,,Q8L7G0,PBM,plants,Arabidopsis thaliana
MA0943.1.ARF5,ARF5,,P93024,PBM,plants,Arabidopsis thaliana
MA0944.1.ARF8,ARF8,,Q9FGV1,PBM,plants,Arabidopsis thaliana
MA0945.1.ARR1,ARR1,Myb/SANT domain factors,Q940D0,PBM,plants,Arabidopsis thaliana
MA0946.1.ARR11,ARR11,Myb/SANT domain factors,Q9FXD6,PBM,plants,Arabidopsis thaliana
MA0947.1.ARR14,ARR14,Myb/SANT domain factors,Q8L9Y3,PBM,plants,Arabidopsis thaliana
MA0948.1.ARR18,ARR18,Myb/SANT domain factors,Q9FGT7,PBM,plants,Arabidopsis thaliana
MA0949.1.ARR2,ARR2,Myb/SANT domain factors,Q9ZWJ9,PBM,plants,Arabidopsis thaliana
MA0950.1.ATHB-12,ATHB-12,HD-ZIP factors,Q9M276,PBM,plants,Arabidopsis thaliana
MA0951.1.ATHB-16,ATHB-16,HD-ZIP factors,Q940J1,PBM,plants,Arabidopsis thaliana
MA0952.1.ATHB-51,ATHB-51,HD-ZIP factors,Q9LZR0,PBM,plants,Arabidopsis thaliana
MA0953.1.ATHB-6,ATHB-6,HD-ZIP factors,P46668,PBM,plants,Arabidopsis thaliana
MA0954.1.ATHB-7,ATHB-7,HD-ZIP factors,P46897,PBM,plants,Arabidopsis thaliana
MA0955.1.POPTR_0002s00440g,POPTR_0002s00440g,,B9GPL8,PBM,plants,Populus trichocarpa
MA0956.1.BEE2,BEE2,,Q93VJ4,PBM,plants,Arabidopsis thaliana
MA0957.1.BHLH3,BHLH3,,O23487,PBM,plants,Arabidopsis thaliana
MA0958.1.BHLH13,BHLH13,,Q9LNJ5,PBM,plants,Arabidopsis thaliana
MA0959.1.AIB,AIB,,Q9ZPY8,PBM,plants,Arabidopsis thaliana
MA0960.1.BHLH104,BHLH104,,Q8L467,PBM,plants,Arabidopsis thaliana
MA0961.1.BHLH112,BHLH112,,Q94JL3,PBM,plants,Oryza sativa Japonica Group
MA0962.1.BHLH34,BHLH34,,Q9LTC7,PBM,plants,Arabidopsis thaliana
MA0963.1.BHLH78,BHLH78,,Q9FJL4,PBM,plants,Arabidopsis thaliana
MA0964.1.BIM1,BIM1,,Q9LEZ3,PBM,plants,Arabidopsis thaliana
MA0965.1.BIM2,BIM2,,Q9CAA4,PBM,plants,Arabidopsis thaliana
MA0966.1.BIM3,BIM3,,Q9FMB6,PBM,plants,Arabidopsis thaliana
MA0967.1.BZIP60,BZIP60,,Q9C7S0,PBM,plants,Arabidopsis thaliana
MA0968.1.bZIP68,bZIP68,,Q84LG2,PBM,plants,Arabidopsis thaliana
MA0969.1.CMTA2,CMTA2,,Q6NPP4,PBM,plants,Arabidopsis thaliana
MA0970.1.CMTA3,CMTA3,,Q8GSA7,PBM,plants,Arabidopsis thaliana
MA0971.1.DREB1A,DREB1A,,Q9M0L0,PBM,plants,Arabidopsis thaliana
MA0972.1.CCA1,CCA1,Myb/SANT domain factors,P92973,PBM,plants,Arabidopsis thaliana
MA0973.1.CDF2,CDF2,Dof-type,Q93ZL5,PBM,plants,Arabidopsis thaliana
MA0974.1.CDF3,CDF3,Dof-type,Q8LFV3,PBM,plants,Arabidopsis thaliana
MA0975.1.CRF2,CRF2,,Q9SUQ2,PBM,plants,Arabidopsis thaliana
MA0976.1.CRF4,CRF4,,Q9SUE3,PBM,plants,Arabidopsis thaliana
MA0977.1.DOF2.5,DOF2.5,Dof-type,Q9ZPY0,PBM,plants,Arabidopsis thaliana
MA0978.1.DREB1E,DREB1E,,Q9SGJ6,PBM,plants,Arabidopsis thaliana
MA0979.1.ERF008,ERF008,,O22174,PBM,plants,Arabidopsis thaliana
MA0980.1.RAP2-10,RAP2-10,,Q9SW63,PBM,plants,Arabidopsis thaliana
MA0981.1.DOF1.8,DOF1.8,Dof-type,Q84JQ8,PBM,plants,Arabidopsis thaliana
MA0982.1.DOF2.4,DOF2.4,Dof-type,O80928,PBM,plants,Arabidopsis thaliana
MA0983.1.DOF5.6,DOF5.6,Dof-type,Q9FM03,PBM,plants,Arabidopsis thaliana
MA0984.1.DOF5.7,DOF5.7,Dof-type,Q9LSL6,PBM,plants,Arabidopsis thaliana
MA0985.1.DRE1C,DRE1C,AP2 MBD_like,Q9SYS6,PBM,plants,Arabidopsis thaliana
MA0986.1.DREB2C,DREB2C,,Q8LFR2,PBM,plants,Arabidopsis thaliana
MA0987.1.PHYPADRAFT_140773,PHYPADRAFT_140773,Dof-type,A9T5V8,PBM,plants,Physcomitrella patens
MA0988.1.PHYPADRAFT_143875,PHYPADRAFT_143875,,A9TDF9,PBM,plants,Physcomitrella patens
MA0989.1.PHYPADRAFT_153324,PHYPADRAFT_153324,Dof-type,A9TZW5,PBM,plants,Physcomitrella patens
MA0990.1.EDT1,EDT1,HD-ZIP factors,Q9FX31,PBM,plants,Arabidopsis thaliana
MA0992.1.ERF4,ERF4,,O80340,PBM,plants,Arabidopsis thaliana
MA0993.1.ERF7,ERF7,,Q9LDE4,PBM,plants,Arabidopsis thaliana
MA0994.1.ERF8,ERF8,,Q9MAI5,PBM,plants,Arabidopsis thaliana
MA0995.1.ERF039,ERF039,,Q9SUK8,PBM,plants,Arabidopsis thaliana
MA0996.1.ERF043,ERF043,,Q9M080,PBM,plants,Arabidopsis thaliana
MA0997.1.ERF069,ERF069,,Q8W4I5,PBM,plants,Arabidopsis thaliana
MA0998.1.ERF096,ERF096,,Q9LSX0,PBM,plants,Arabidopsis thaliana
MA0999.1.ERF098,ERF098,,Q9LTC5,PBM,plants,Arabidopsis thaliana
MA1000.1.ERF105,ERF105,,Q8VY90,PBM,plants,Arabidopsis thaliana
MA1001.1.ERF11,ERF11,,Q9C5I3,PBM,plants,Arabidopsis thaliana
MA1002.1.ERF112,ERF112,,P93007,PBM,plants,Arabidopsis thaliana
MA1004.1.ERF13,ERF13,,Q8L9K1,PBM,plants,Arabidopsis thaliana
MA1005.1.ERF3,ERF3,,O80339,PBM,plants,Arabidopsis thaliana
MA1006.1.ERF6,ERF6,,Q8VZ91,PBM,plants,Arabidopsis thaliana
MA1007.1.PHYPADRAFT_173530,PHYPADRAFT_173530,,A9U3V6,PBM,plants,Physcomitrella patens
MA1008.1.PHYPADRAFT_182268,PHYPADRAFT_182268,,A9S898,PBM,plants,Physcomitrella patens
MA1009.1.ARF3,ARF3,,O23661,PBM,plants,Arabidopsis thaliana
MA1010.1.PHYPADRAFT_64121,PHYPADRAFT_64121,,A9RC32,PBM,plants,Physcomitrella patens
MA1011.1.PHYPADRAFT_72483,PHYPADRAFT_72483,,A9RZ73,PBM,plants,Physcomitrella patens
MA1012.1.AGL27,AGL27,,Q9AT76,ChIP-seq,plants,Arabidopsis thaliana
MA1013.1.GATA10,GATA10,GATA-type zinc fingers,Q8VZP4,PBM,plants,Arabidopsis thaliana
MA1014.1.GATA11,GATA11,GATA-type zinc fingers,Q6DBP8,PBM,plants,Arabidopsis thaliana
MA1015.1.GATA12,GATA12,GATA-type zinc fingers,P69781,PBM,plants,Arabidopsis thaliana
MA1016.1.GATA15,GATA15,GATA-type zinc fingers,Q8LG10,PBM,plants,Arabidopsis thaliana
MA1017.1.GATA8,GATA8,GATA-type zinc fingers,Q9SV30,PBM,plants,Arabidopsis thaliana
MA1018.1.GATA9,GATA9,GATA-type zinc fingers,O82632,PBM,plants,Arabidopsis thaliana
MA1019.1.Glyma19g26560.1,Glyma19g26560.1,TCP domain,I1N7U7,PBM,plants,Glycine max
MA1020.1.GT-1,GT-1,Trihelix,Q9FX53,PBM,plants,Arabidopsis thaliana
MA1021.1.PHYPADRAFT_48267,PHYPADRAFT_48267,,A9TN45,PBM,plants,Physcomitrella patens
MA1022.1.PHYPADRAFT_38837,PHYPADRAFT_38837,Dof-type,A9TZG0,PBM,plants,Physcomitrella patens
MA1023.1.PHYPADRAFT_28324,PHYPADRAFT_28324,,A9RGN0,PBM,plants,Physcomitrella patens
MA1024.1.HAT1,HAT1,HD-ZIP factors,P46600,PBM,plants,Arabidopsis thaliana
MA1025.1.HBI1,HBI1,,Q9ZPW3,PBM,plants,Arabidopsis thaliana
MA1026.1.ATHB-15,ATHB-15,HD-ZIP factors,Q9ZU11,PBM,plants,Arabidopsis thaliana
MA1027.1.KAN1,KAN1,Myb/SANT domain factors,Q93WJ9,PBM,plants,Arabidopsis thaliana
MA1028.1.KAN4,KAN4,Myb/SANT domain factors,Q9FJV5,PBM,plants,Arabidopsis thaliana
MA1030.1.P0510F09.23,P0510F09.23,Myb/SANT domain factors,Q5N9C9,PBM,plants,Oryza sativa Japonica Group
MA1031.1.OJ1581_H09.2,OJ1581_H09.2,TCP domain,Q6H878,PBM,plants,Oryza sativa Japonica Group
MA1032.1.DREB1G,DREB1G,,Q6EP77,PBM,plants,Oryza sativa Japonica Group
MA1033.1.OJ1058_F05.8,OJ1058_F05.8,,Q75HX9,PBM,plants,Oryza sativa Japonica Group
MA1034.1.Os05g0497200,Os05g0497200,,Q75K84,PBM,plants,Oryza sativa Japonica Group
MA1035.1.TCP4,TCP4,TCP domain,Q8LPR5,PBM,plants,Arabidopsis thaliana
MA1036.1.MYB111,MYB111,Myb/SANT domain factors,Q9FJ07,PBM,plants,Arabidopsis thaliana
MA1037.1.MYB24,MYB24,Myb/SANT domain factors,Q9SPG9,PBM,plants,Arabidopsis thaliana
MA1038.1.MYB3,MYB3,Myb/SANT domain factors,Q9S9K9,PBM,plants,Arabidopsis thaliana
MA1039.1.MYB4,MYB4,Myb/SANT domain factors,Q9SZP1,PBM,plants,Arabidopsis thaliana
MA1040.1.MYB46,MYB46,Myb/SANT domain factors,Q9LXV2,PBM,plants,Arabidopsis thaliana
MA1041.1.MYB55,MYB55,Myb/SANT domain factors,Q9M118,PBM,plants,Arabidopsis thaliana
MA1042.1.MYB59,MYB59,Myb/SANT domain factors,Q4JL84,PBM,plants,Arabidopsis thaliana
MA1043.1.NAC083,NAC083,,Q9FY93,PBM,plants,Arabidopsis thaliana
MA1044.1.NAC92,NAC92,,Q9FKA0,PBM,plants,Arabidopsis thaliana
MA1045.1.NAC043,NAC043,,Q84WP6,PBM,plants,Arabidopsis thaliana
MA1046.1.NTL9,NTL9,,F4JN35,PBM,plants,Arabidopsis thaliana
MA1047.1.TGA5,TGA5,,Q39163,PBM,plants,Arabidopsis thaliana
MA1048.1.ERF018,ERF018,,Q9S7L5,PBM,plants,Arabidopsis thaliana
MA1049.1.ERF094,ERF094,,Q9LND1,PBM,plants,Arabidopsis thaliana
MA1050.1.OsI_08196,OsI_08196,TCP domain,A2X7K8,PBM,plants,Oryza sativa Indica Group
MA1051.1.RAP2-3,RAP2-3,,P42736,PBM,plants,Arabidopsis thaliana
MA1052.1.RAP2-6,RAP2-6,,Q7G1L2,PBM,plants,Arabidopsis thaliana
MA1053.1.ERF109,ERF109,,Q9SZ06,PBM,plants,Arabidopsis thaliana
MA1054.1.ARALYDRAFT_897773,ARALYDRAFT_897773,TCP domain,D7L3Y2,PBM,plants,Arabidopsis lyrata subsp. lyrata
MA1055.1.SPL1,SPL1,,Q9SMX9,PBM,plants,Arabidopsis thaliana
MA1056.1.SPL11,SPL11,,Q9FZK0,PBM,plants,Arabidopsis thaliana
MA1057.1.SPL12,SPL12,,Q9S7P5,PBM,plants,Arabidopsis thaliana
MA1058.1.SPL4,SPL4,,Q9S7A9,PBM,plants,Arabidopsis thaliana
MA1059.1.SPL5,SPL5,,Q9S758,PBM,plants,Arabidopsis thaliana
MA1060.1.SPL7,SPL7,,Q8S9G8,PBM,plants,Arabidopsis thaliana
MA1061.1.SPT,SPT,,Q9FUA4,PBM,plants,Arabidopsis thaliana
MA1062.1.TCP15,TCP15,TCP domain,Q9C9L2,PBM,plants,Arabidopsis thaliana
MA1063.1.TCP19,TCP19,TCP domain,Q9LT89,PBM,plants,Arabidopsis thaliana
MA1064.1.TCP2,TCP2,TCP domain,Q93V43,PBM,plants,Arabidopsis thaliana
MA1065.1.TCP20,TCP20,TCP domain,Q9LSD5,PBM,plants,Arabidopsis thaliana
MA1066.1.TCP23,TCP23,TCP domain,Q9LQF0,PBM,plants,Arabidopsis thaliana
MA1067.1.TCP5,TCP5,TCP domain,Q9FME3,PBM,plants,Arabidopsis thaliana
MA1068.1.TGA2,TGA2,,P43273,PBM,plants,Arabidopsis thaliana
MA1069.1.TGA6,TGA6,,Q39140,PBM,plants,Arabidopsis thaliana
MA1070.1.TGA7,TGA7,,Q93ZE2,PBM,plants,Arabidopsis thaliana
MA1071.1.DOF5.3,DOF5.3,Dof-type,Q84TE9,PBM,plants,Arabidopsis thaliana
MA1074.1.UNE10,UNE10,,Q8GZ38,PBM,plants,Arabidopsis thaliana
MA1075.1.WRKY12,WRKY12,,Q93WY4,PBM,plants,Arabidopsis thaliana
MA1076.1.WRKY15,WRKY15,,O22176,PBM,plants,Arabidopsis thaliana
MA1077.1.WRKY18,WRKY18,,Q9C5T4,PBM,plants,Arabidopsis thaliana
MA1078.1.WRKY2,WRKY2,,Q9FG77,PBM,plants,Arabidopsis thaliana
MA1079.1.WRKY21,WRKY21,,O04336,PBM,plants,Arabidopsis thaliana
MA1080.1.WRKY23,WRKY23,,O22900,PBM,plants,Arabidopsis thaliana
MA1081.1.WRKY25,WRKY25,,O22921,PBM,plants,Arabidopsis thaliana
MA1083.1.WRKY30,WRKY30,,Q9FL62,PBM,plants,Arabidopsis thaliana
MA1084.1.WRKY38,WRKY38,,Q8GWF1,PBM,plants,Arabidopsis thaliana
MA1085.1.WRKY40,WRKY40,,Q9SAH7,PBM,plants,Arabidopsis thaliana
MA1086.1.WRKY43,WRKY43,,Q8GY11,PBM,plants,Arabidopsis thaliana
MA1087.1.WRKY45,WRKY45,,Q9S763,PBM,plants,Arabidopsis thaliana
MA1088.1.WRKY48,WRKY48,,Q9FGZ4,PBM,plants,Arabidopsis thaliana
MA1089.1.WRKY57,WRKY57,,Q9C983,PBM,plants,Arabidopsis thaliana
MA1090.1.WRKY60,WRKY60,,Q9SK33,PBM,plants,Arabidopsis thaliana
MA1091.1.WRKY62,WRKY62,,Q9LZV6,PBM,plants,Arabidopsis thaliana
MA1092.1.WRKY63,WRKY63,,Q9C6H5,PBM,plants,Arabidopsis thaliana
MA1093.1.WRKY75,WRKY75,,Q9FYA2,PBM,plants,Arabidopsis thaliana
MA1094.1.WRKY8,WRKY8,,Q9FL26,PBM,plants,Arabidopsis thaliana
MA1095.1.ARALYDRAFT_495258,ARALYDRAFT_495258,TCP domain,D7MRK3,PBM,plants,Arabidopsis lyrata subsp. lyrata
MA1096.1.ARALYDRAFT_496250,ARALYDRAFT_496250,TCP domain,D7MUG0,PBM,plants,Arabidopsis lyrata subsp. lyrata
MA1097.1.ARALYDRAFT_493022,ARALYDRAFT_493022,TCP domain,D7MCT1,PBM,plants,Arabidopsis lyrata subsp. lyrata
MA1098.1.ARALYDRAFT_484486,ARALYDRAFT_484486,TCP domain,D7LRC3,PBM,plants,Arabidopsis lyrata subsp. lyrata
MA1100.1.ASCL1,ASCL1,MyoD / ASC-related factors,P50553,ChIP-seq,vertebrates,Homo sapiens
MA1101.1.BACH2,BACH2,Jun-related factors,Q9BYV9,ChIP-seq,vertebrates,Homo sapiens
MA0018.3.CREB1,CREB1,CREB-related factors,P16220,ChIP-seq,vertebrates,Homo sapiens
MA1102.1.CTCFL,CTCFL,More than 3 adjacent zinc finger factors,Q8NI51,ChIP-seq,vertebrates,Homo sapiens
MA0852.2.FOXK1,FOXK1,Forkhead box (FOX) factors,P85037,ChIP-seq,vertebrates,Homo sapiens
MA1103.1.FOXK2,FOXK2,Forkhead box (FOX) factors,Q01167,ChIP-seq,vertebrates,Homo sapiens
MA0481.2.FOXP1,FOXP1,Forkhead box (FOX) factors,Q9H334,ChIP-seq,vertebrates,Homo sapiens
MA0036.3.GATA2,GATA2,GATA-type zinc fingers,P23769,ChIP-seq,vertebrates,Homo sapiens
MA1104.1.GATA6,GATA6,GATA-type zinc fingers,Q92908,ChIP-seq,vertebrates,Homo sapiens
MA1105.1.GRHL2,GRHL2,Grainyhead-related factors,Q6ISB3,ChIP-seq,vertebrates,Homo sapiens
MA1106.1.HIF1A,HIF1A,PAS domain factors,Q16665,ChIP-seq,vertebrates,Homo sapiens
MA0039.3.KLF4,KLF4,Three-zinc finger Kruppel-related factors,O43474,ChIP-seq,vertebrates,Homo sapiens
MA1107.1.KLF9,KLF9,Three-zinc finger Kruppel-related factors,Q13886,ChIP-seq,vertebrates,Homo sapiens
MA0495.2.MAFF,MAFF,Maf-related factors,Q9ULX9,ChIP-seq,vertebrates,Homo sapiens
MA0496.2.MAFK,MAFK,Maf-related factors,O60675,ChIP-seq,vertebrates,Homo sapiens
MA0620.2.MITF,MITF,bHLH-ZIP factors,O75030,ChIP-seq,vertebrates,Homo sapiens
MA1108.1.MXI1,MXI1,bHLH-ZIP factors,P50539,ChIP-seq,vertebrates,Homo sapiens
MA0147.3.MYC,MYC,bHLH-ZIP factors,P01106,ChIP-seq,vertebrates,Homo sapiens
MA0100.3.MYB,MYB,Myb/SANT domain factors,P10242,ChIP-seq,vertebrates,Homo sapiens
MA0104.4.MYCN,MYCN,bHLH-ZIP factors,P04198,ChIP-seq,vertebrates,Homo sapiens
MA1109.1.NEUROD1,NEUROD1,Tal-related factors,Q13562,ChIP-seq,vertebrates,Homo sapiens
MA0161.2.NFIC,NFIC,Nuclear factor 1,P08651,ChIP-seq,vertebrates,Homo sapiens
MA0060.3.NFYA,NFYA,NFY,P23511,ChIP-seq,vertebrates,Homo sapiens
MA1110.1.NR1H4,NR1H4,Thyroid hormone receptor-related factors (NR1),Q96RI1,ChIP-seq,vertebrates,Homo sapiens
MA1111.1.NR2F2,NR2F2,RXR-related receptors (NR2),P24468,ChIP-seq,vertebrates,Homo sapiens
MA1112.1.NR4A1,NR4A1,NGFI-B-related receptors (NR4),P22736,ChIP-seq,vertebrates,Homo sapiens
MA0014.3.PAX5,PAX5,Paired domain only,Q02548,ChIP-seq,vertebrates,Homo sapiens
MA1113.1.PBX2,PBX2,TALE-type homeo domain factors,P40425,ChIP-seq,vertebrates,Homo sapiens
MA1114.1.PBX3,PBX3,TALE-type homeo domain factors,P40426,ChIP-seq,vertebrates,Homo sapiens
MA1115.1.POU5F1,POU5F1,POU domain factors,Q01860,ChIP-seq,vertebrates,Homo sapiens
MA0508.2.PRDM1,PRDM1,More than 3 adjacent zinc finger factors,O75626,ChIP-seq,vertebrates,Homo sapiens
MA1116.1.RBPJ,RBPJ,CSL-related factors,Q06330,ChIP-seq,vertebrates,Homo sapiens
MA1117.1.RELB,RELB,NF-kappaB-related factors,Q01201,ChIP-seq,vertebrates,Homo sapiens
MA1118.1.SIX1,SIX1,HD-SINE factors,Q15475,ChIP-seq,vertebrates,Homo sapiens
MA1119.1.SIX2,SIX2,HD-SINE factors,Q9NPC8,ChIP-seq,vertebrates,Homo sapiens
MA0442.2.SOX10,SOX10,SOX-related factors,P56693,ChIP-seq,vertebrates,Homo sapiens
MA1120.1.SOX13,SOX13,SOX-related factors,Q9UN79,ChIP-seq,vertebrates,Homo sapiens
MA1121.1.TEAD2,TEAD2,TEF-1-related factors,Q15562,ChIP-seq,vertebrates,Homo sapiens
MA1122.1.TFDP1,TFDP1,E2F-related factors,Q14186,ChIP-seq,vertebrates,Homo sapiens
MA1123.1.TWIST1,TWIST1,Tal-related factors,Q15672,ChIP-seq,vertebrates,Homo sapiens
MA0526.2.USF2,USF2,bHLH-ZIP factors,Q15853,ChIP-seq,vertebrates,Homo sapiens
MA0750.2.ZBTB7A,ZBTB7A,More than 3 adjacent zinc finger factors,O95365,ChIP-seq,vertebrates,Homo sapiens
MA0103.3.ZEB1,ZEB1,HD-ZF factors,P37275,ChIP-seq,vertebrates,Homo sapiens
MA1124.1.ZNF24,ZNF24,More than 3 adjacent zinc finger factors,P17028,ChIP-seq,vertebrates,Homo sapiens
MA1125.1.ZNF384,ZNF384,More than 3 adjacent zinc finger factors,Q8TF68,ChIP-seq,vertebrates,Homo sapiens
MA1154.1.ZNF282,ZNF282,More than 3 adjacent zinc finger factors,Q9UDV7,HT-SELEX,vertebrates,Homo sapiens
MA1155.1.ZSCAN4,ZSCAN4,More than 3 adjacent zinc finger factors,Q8NAM6,HT-SELEX,vertebrates,Homo sapiens
MA0086.2.sna,sna,More than 3 adjacent zinc finger factors,P08044,SMiLE-seq,insects,Drosophila melanogaster
MA0037.3.GATA3,GATA3,GATA-type zinc fingers,P23771,SMiLE-seq,vertebrates,Homo sapiens
MA0099.3.FOS::JUN,FOS+JUN,Fos-related factors;Jun-related factors,P01100;P05412,SMiLE-seq,vertebrates,Homo sapiens
MA1126.1.FOS::JUN(var.2),FOS+JUN(var.2),Fos-related factors;Jun-related factors,P01100;P05412,SMiLE-seq,vertebrates,Homo sapiens
MA1127.1.FOSB::JUN,FOSB+JUN,Fos-related factors;Jun-related factors,P53539;P05412,SMiLE-seq,vertebrates,Homo sapiens
MA1128.1.FOSL1::JUN,FOSL1+JUN,Fos-related factors;Jun-related factors,P15407;P05412,SMiLE-seq,vertebrates,Homo sapiens
MA1129.1.FOSL1::JUN(var.2),FOSL1+JUN(var.2),Fos-related factors;Jun-related factors,P15407;P05412,SMiLE-seq,vertebrates,Homo sapiens
MA1130.1.FOSL2::JUN,FOSL2+JUN,Fos-related factors;Jun-related factors,P15408;P05412,SMiLE-seq,vertebrates,Homo sapiens
MA1131.1.FOSL2::JUN(var.2),FOSL2+JUN(var.2),Fos-related factors;Jun-related factors,P15408;P05412,SMiLE-seq,vertebrates,Homo sapiens
MA1132.1.JUN::JUNB,JUN+JUNB,Jun-related factors,P05412;P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1133.1.JUN::JUNB(var.2),JUN+JUNB(var.2),Jun-related factors,P05412;P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1134.1.FOS::JUNB,FOS+JUNB,Fos-related factors;Jun-related factors,P01100;P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1135.1.FOSB::JUNB,FOSB+JUNB,Fos-related factors;Jun-related factors,P53539;P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1136.1.FOSB::JUNB(var.2),FOSB+JUNB(var.2),Fos-related factors;Jun-related factors,P53539;P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1137.1.FOSL1::JUNB,FOSL1+JUNB,Fos-related factors;Jun-related factors,P15407;P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1138.1.FOSL2::JUNB,FOSL2+JUNB,Fos-related factors;Jun-related factors,P15408;P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1139.1.FOSL2::JUNB(var.2),FOSL2+JUNB(var.2),Fos-related factors;Jun-related factors,P15408;P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1140.1.JUNB(var.2),JUNB(var.2),Jun-related factors,P17275,SMiLE-seq,vertebrates,Homo sapiens
MA1141.1.FOS::JUND,FOS+JUND,Fos-related factors;Jun-related factors,P01100;P17535,SMiLE-seq,vertebrates,Homo sapiens
MA1142.1.FOSL1::JUND,FOSL1+JUND,Fos-related factors;Jun-related factors,P15407;P17535,SMiLE-seq,vertebrates,Homo sapiens
MA1143.1.FOSL1::JUND(var.2),FOSL1+JUND(var.2),Fos-related factors;Jun-related factors,P15407;P17535,SMiLE-seq,vertebrates,Homo sapiens
MA1144.1.FOSL2::JUND,FOSL2+JUND,Fos-related factors;Jun-related factors,P15408;P17535,SMiLE-seq,vertebrates,Homo sapiens
